session,time,distance,per,hand,num,audio,ide,label
1539,53,0.35021,0.7577,0.492781,16.395695,-13.636605,9,1
1534,53,0.785816,0.583058,1.736387,15.954693,1.75448,3,0
1582,53,0.378149,0.706917,0.443626,16.166468,15.625535,9,1
1566,53,0.342116,0.793748,0.83106,17.652708,-6.773614,3,1
1553,53,0.319989,0.754817,0.489365,17.90999,-12.125109,3,1
1591,53,0.296073,1.003205,0.711601,19.074147,10.115742,6,0
1630,53,0.36739,0.508254,0.769008,17.893731,-7.521497,5,1
1525,53,0.331861,0.5284,0.706953,16.542035,-14.4314,9,1
1599,53,1.090275,0.95794,0.754964,8.551554,-0.582269,2,0
1536,53,0.991651,0.76573,0.781653,19.117509,-9.492592,6,1
1525,53,0.312899,0.802046,0.494995,19.751006,2.257009,9,1
1511,53,0.441193,0.574357,0.647507,15.15609,-4.40457,3,1
1531,53,0.230157,0.586294,0.51359,14.537651,-15.628374,9,1
1605,53,0.362762,0.868016,0.695566,18.295271,-11.125389,3,1
1563,53,0.337327,0.584037,0.775938,17.137468,-19.502459,6,0
1551,53,0.261218,0.598982,0.746841,16.931179,3.665562,7,1
1508,53,0.369819,0.59955,0.88292,18.047055,2.402368,6,1
1519,53,0.404053,0.835061,1.736387,3.84923,-0.009269,3,0
1498,53,0.377053,0.798488,0.529955,16.656598,1.966302,6,0
1582,53,0.972614,1.003205,0.757925,18.325709,-13.448818,9,1
1525,53,1.06687,1.003205,0.709653,17.660166,-10.641148,3,1
1498,53,0.600671,1.003205,0.604449,17.851675,9.147133,6,1
1498,53,0.864696,1.003205,0.626337,18.528498,0.347536,6,1
1570,53,0.280019,0.646476,0.542083,17.257285,-18.229831,6,1
1498,53,0.383474,0.731034,0.937828,17.629656,-5.287262,5,1
1574,53,0.307898,0.822219,1.034753,17.866285,-8.450452,6,1
1547,53,0.760904,0.658761,0.659318,16.441002,-5.115636,3,1
1519,53,0.318504,0.604666,0.575808,17.792509,2.59174,3,1
1561,53,0.362438,1.003205,1.007444,13.812473,-13.300589,9,1
1581,53,0.382859,0.512138,0.572375,15.207129,-1.330715,9,1
1529,53,0.969935,1.003205,1.52036,16.448578,0.517547,3,0
1581,53,0.308065,0.649416,0.502906,17.291137,-17.131425,6,1
1530,53,0.381198,0.781319,0.35179,19.118127,-0.553689,3,1
1584,53,0.378508,0.783239,0.598864,17.962329,-8.804343,3,1
1577,53,0.778316,1.003205,1.736387,11.995451,0.928214,3,0
1551,53,0.285509,0.772927,0.716669,15.126011,-10.430119,5,1
1603,53,0.384809,0.591811,0.369132,17.967236,-15.182344,3,1
1503,53,0.276233,0.802442,0.48008,15.129325,-20.590181,5,1
1506,53,0.800406,0.561522,0.497239,16.612076,0.869142,3,1
1594,53,0.310831,0.849214,0.662661,18.626875,-19.713216,9,1
1620,53,0.284855,0.798307,1.015345,17.490008,-2.567418,6,1
1627,53,0.405925,0.845851,0.596575,18.046307,-13.724251,5,1
1595,53,0.349325,0.311569,0.404935,17.05254,1.159361,5,1
1532,53,0.830496,1.003205,0.736455,17.418032,-11.872869,3,1
1591,53,0.592011,1.003205,0.684555,15.600044,-9.477397,3,0
1571,53,0.344738,0.670442,0.870893,16.734493,3.225085,3,1
1511,53,1.050367,0.890873,1.510135,6.231403,3.360426,3,0
1520,53,0.379278,1.003205,1.736387,4.645152,0.477717,3,0
1520,53,0.378354,0.619246,0.798337,16.684372,-14.370332,7,1
1558,53,1.096587,0.77003,0.560754,17.091903,1.347362,6,1
1500,53,0.357072,0.626172,0.754665,17.456977,-17.942285,3,1
1526,53,0.366215,0.576521,0.51525,16.528802,-13.325801,6,1
1596,53,0.280011,0.727831,0.519662,15.51773,-2.233297,6,1
1592,53,0.2413,0.735153,0.902257,17.185146,-1.097129,3,1
1547,53,0.413111,0.807933,0.416664,16.884517,-6.214689,2,0
1635,53,0.357379,1.003205,0.486805,8.269757,0.770089,3,0
1527,53,1.009907,0.694531,1.014245,14.185117,-11.532302,3,1
1591,53,0.305677,0.669936,0.573194,15.612833,16.691848,3,1
1546,53,0.416267,0.705484,0.013547,17.191614,-15.317921,6,1
1546,53,0.771812,0.865154,0.783694,16.018514,0.431228,3,0
1548,53,0.394906,0.626389,0.733123,15.563375,-16.282777,5,1
1579,53,0.299707,1.003205,0.734864,17.221211,-11.318767,9,1
1538,53,0.266255,1.003205,0.79877,16.502399,-10.103481,6,1
1557,53,0.372073,0.64591,0.903499,15.359321,0.902685,6,1
1513,53,0.762836,1.003205,1.736387,5.817478,3.925901,3,0
1583,53,0.841073,0.637416,0.735908,15.087664,-9.590122,3,0
1599,53,0.296193,0.60362,0.767501,17.496709,-15.62158,9,1
1524,53,0.923655,0.752341,1.055851,17.555291,-0.276385,6,1
1511,53,0.320137,1.003205,0.649306,17.908413,-17.162016,9,1
1571,53,1.078431,1.003205,0.707279,2.24848,-2.096807,3,0
1584,53,0.348988,0.805999,0.450665,18.527555,-20.590181,3,0
1522,53,0.394215,0.58379,0.828796,17.462715,25.776607,5,1
1498,53,0.472599,1.003205,0.95989,4.065751,-0.741535,2,0
1572,53,0.346061,0.767375,0.546443,18.174764,13.282391,6,1
1544,53,0.369336,1.003205,1.736387,17.468415,1.494864,3,0
1526,53,0.818914,1.003205,0.662338,16.587073,0.648776,3,0
1537,53,0.34661,0.881407,1.623112,4.738715,0.850559,3,0
1499,53,0.419744,1.003205,1.665233,4.451499,-0.03595,3,0
1535,53,0.319727,1.003205,0.803651,16.717937,-3.595289,4,1
1524,53,1.16498,1.003205,0.562473,14.802771,21.205029,2,1
1555,53,0.350737,0.809195,0.639714,17.292554,0.268105,9,1
1599,53,0.426149,1.003205,0.728203,17.381458,-12.050219,3,1
1586,53,0.801654,0.801466,1.736387,5.308281,0.942894,2,0
1646,53,0.812405,0.598499,0.632023,19.446056,1.501025,8,1
1530,53,0.337844,0.668828,0.483587,15.324544,-14.281436,9,1
1575,53,0.378475,0.48381,0.443456,15.622987,-13.580436,3,1
1500,53,0.346723,0.827361,0.555602,16.584741,1.701192,6,1
1621,53,0.310713,0.560122,0.854871,17.536584,-5.299505,5,1
1608,53,0.329193,0.813491,0.834182,17.098507,-0.101394,6,1
1518,53,0.389056,0.499556,0.45202,19.751006,-0.452943,5,1
1649,53,0.369265,0.857557,0.504312,17.135404,-11.750934,6,1
1558,53,0.295903,0.755538,0.355255,17.190571,-12.430223,6,1
1591,53,0.701438,1.003205,0.542951,17.633595,-16.628866,9,1
1526,53,0.348498,1.003205,0.854973,15.501205,-16.66375,3,0
1577,53,0.310376,0.677592,0.799238,18.533273,-10.402019,9,1
1523,53,0.797275,1.003205,0.605293,17.234896,-9.527283,6,1
1578,53,0.728468,0.873239,0.529423,17.549247,-15.095152,3,1
1569,53,1.091649,1.003205,0.619433,15.40833,-19.655974,6,1
1610,53,0.284692,1.003205,0.540622,17.95393,-20.590181,5,1
1556,53,1.09217,0.495383,0.738448,18.319625,7.108653,9,1
1525,53,0.389042,0.667986,0.855983,13.173737,-17.093307,4,1
1578,53,0.394441,0.645055,0.185067,14.964749,-0.541262,9,1
1607,53,0.317773,1.003205,0.514363,16.216348,-13.08026,9,1
1567,53,0.891379,1.003205,1.690442,0.614418,2.484313,2,0
1541,53,0.381686,0.776355,0.663864,14.102029,-7.018279,3,1
1544,53,0.323975,1.003205,0.611151,16.146773,-20.590181,9,1
1558,53,0.32381,0.792174,0.730521,16.14959,-11.793457,6,1
1573,53,0.352058,0.804801,0.822426,15.671784,-14.832935,3,1
1555,53,0.805777,0.806494,1.736387,10.982343,-0.466775,3,0
1579,53,0.43271,0.776572,0.653297,17.345914,-11.705104,6,1
1555,53,1.139393,0.632777,0.625544,14.766837,-20.590181,4,0
1544,53,0.331432,0.66028,0.644828,17.549871,0.724473,6,1
1529,53,0.830982,0.663893,0.500789,16.850952,-15.194815,3,1
1532,53,1.032743,1.003205,0.904189,14.241973,0.02753,3,0
1591,53,0.865669,0.610827,0.333135,17.399205,-14.208103,9,1
1508,53,0.301154,0.58147,0.604103,15.072314,-15.766938,8,1
1536,53,0.400832,0.7227,0.496768,16.797346,-14.095364,5,1
1534,53,0.835407,1.003205,1.736387,2.245954,1.909589,3,0
1523,53,0.887994,1.003205,0.788109,6.624269,0.237553,3,0
1498,53,0.294148,0.842105,0.87916,18.088278,0.16701,3,0
1550,53,0.360644,0.755242,0.684175,16.392068,-15.646693,3,1
1548,53,0.389046,1.003205,0.408364,16.172054,-18.222167,8,1
1525,53,0.329058,0.730338,0.830744,16.592419,12.106989,2,1
1570,53,0.38221,1.003205,0.77155,17.246756,2.62657,3,1
1567,53,0.310063,0.792163,0.334666,15.490127,-18.882477,3,1
1548,53,0.380229,1.003205,0.761871,17.612008,0.372743,6,1
1532,53,0.340385,0.571193,0.686001,17.893995,2.012772,9,1
1539,53,0.262655,0.658938,0.501188,15.779693,0.082824,6,1
1587,53,0.313551,0.655279,0.69146,18.014666,0.559241,5,1
1571,53,0.419999,0.783101,0.709578,16.327563,0.196086,3,0
1588,53,0.664144,0.718735,0.453834,17.425281,-16.687222,3,1
1594,53,0.338223,0.746992,1.473776,13.389391,0.785033,3,0
1565,53,0.294568,1.003205,1.296682,16.765102,-8.605906,9,1
1624,53,1.044604,0.699515,0.723385,15.038024,-18.423058,3,0
1577,53,0.381936,0.838548,0.725019,19.438859,-6.789708,9,1
1570,53,0.292668,0.798725,0.497422,18.101718,-19.701786,5,1
1556,53,0.367229,0.64792,0.709845,16.1527,-9.394261,5,1
1610,53,0.386858,0.732076,0.659569,16.297714,-7.355057,2,1
1569,53,0.291305,0.856854,0.440885,19.593925,-20.590181,9,1
1560,53,0.355271,1.003205,1.736387,5.565317,1.340269,2,0
1512,53,0.416294,0.671634,0.358598,17.630662,-17.381751,6,1
1540,53,0.301317,0.69073,0.642897,15.226345,-12.752632,3,1
1574,53,0.35929,0.74745,0.869517,17.254658,-8.272769,9,1
1575,53,0.37236,0.620081,0.799414,16.797642,25.776607,9,1
1567,53,0.353217,1.003205,0.63524,19.751006,-19.851856,3,1
1559,53,0.530752,0.630508,0.51842,16.31276,15.339006,9,1
1540,53,0.328195,0.665854,0.857111,14.11689,1.099822,6,1
1555,53,0.346475,0.672273,0.711752,17.358686,-15.017675,6,1
1520,53,0.717105,0.732401,0.573244,17.628803,-17.05463,9,1
1604,53,0.339692,0.622816,0.764928,16.74468,-17.673487,5,1
1557,53,0.35485,1.003205,0.546126,17.180121,0.516184,3,0
1574,53,0.515782,1.003205,0.780497,15.853756,-15.023202,5,1
1558,53,0.843758,0.624479,0.616075,18.155774,-5.747442,9,1
1616,53,0.293008,1.003205,1.6663,8.284757,-1.026647,3,0
1582,53,0.534891,0.810875,0.500968,17.282325,-18.615418,9,1
1588,53,0.353454,0.815751,0.814304,19.751006,-10.351237,9,1
1568,53,0.357453,0.65102,0.536891,17.697732,-14.055611,6,1
1596,53,0.886714,1.003205,0.819389,18.253767,2.262345,6,1
1498,53,0.381054,1.003205,0.40752,18.264161,22.050508,2,1
1545,53,0.62251,0.921764,1.541111,3.765973,1.912783,3,0
1556,53,0.269132,0.811278,0.620345,17.399068,19.110225,6,1
1545,53,0.338136,0.962212,0.329518,18.655463,0.280044,3,1
1547,53,0.347204,0.640887,0.727542,15.927833,22.954291,6,1
1552,53,0.335126,0.818043,0.493208,16.374368,-13.359518,6,1
1554,53,0.362896,0.820933,0.746915,16.282099,-10.173922,5,1
1572,53,1.226008,1.003205,1.736387,2.9265,0.673345,3,0
1510,53,1.230764,0.828288,1.736387,4.124669,2.814646,3,0
1517,53,0.408144,1.003205,0.994399,6.258538,1.507589,3,0
1498,53,0.86432,1.003205,0.391384,2.947593,0.302997,3,0
1543,53,0.253718,0.609904,0.676796,18.475376,-20.590181,3,1
1516,53,0.99508,1.003205,0.67324,9.530507,1.760291,2,0
1568,53,0.318544,0.796048,0.982863,14.8816,-8.426868,3,1
1506,53,1.281899,0.875996,1.736387,4.333772,0.073045,2,0
1505,53,0.655384,1.003205,0.428394,16.666824,1.893194,9,1
1548,53,0.333923,0.704727,0.750427,16.72899,-14.755886,6,1
1536,53,0.876472,0.716751,0.736251,13.432879,-10.088482,6,1
1567,53,0.291206,0.835071,0.727274,16.509334,2.042539,3,0
1575,53,0.3823,0.675977,0.632042,16.961858,0.993737,3,1
1626,53,0.267,0.9409,0.709256,15.735955,-18.735854,6,0
1576,53,0.350485,0.655151,0.668107,16.468854,0.372292,9,0
1506,53,0.33347,0.726985,1.017468,18.816242,9.704727,9,1
1524,53,0.362229,0.776994,0.939569,9.179547,2.425175,3,0
1579,53,0.370008,0.661736,0.556089,16.600781,6.245968,3,1
1504,53,0.602638,0.538479,1.23074,17.382347,0.751578,3,0
1584,53,0.74761,0.969901,0.833069,16.146255,-4.432037,5,1
1549,53,0.310227,0.743789,0.719298,14.088274,2.027989,9,1
1542,53,0.369465,0.577447,0.218763,19.23029,-20.590181,9,1
1526,53,0.321663,0.78894,0.87202,17.819344,-20.590181,6,1
1541,53,0.318614,0.545932,0.981427,15.854891,-18.397311,9,1
1580,53,0.394705,1.003205,0.976946,17.716501,-0.447621,4,1
1547,53,0.935516,0.778132,0.486193,17.232969,0.895549,9,0
1541,53,0.299668,1.003205,0.674909,13.732593,-0.370232,6,1
1589,53,0.366746,0.868701,0.326498,18.501561,-14.391588,5,1
1615,53,0.314887,0.487905,0.565019,17.132477,-1.045418,9,1
1569,53,0.344379,0.689199,0.840154,16.612095,-0.169594,3,1
1498,53,0.943421,1.003205,0.759651,14.290586,-7.526091,6,1
1595,53,0.460435,0.837804,0.807091,16.829941,-10.982084,2,1
1571,53,0.791457,0.81285,0.616138,16.439059,-13.191998,4,1
1574,53,0.764657,0.83186,0.634413,15.744711,-8.765984,6,1
1521,53,0.318128,0.868304,0.51918,16.273491,0.158699,6,1
1510,53,0.358419,1.003205,0.66677,17.437042,-11.761702,7,1
1576,53,0.364207,0.84764,1.685253,-0.718868,-1.043852,3,0
1527,53,0.70116,1.003205,0.912395,14.159738,-4.035112,7,1
1613,53,0.379587,0.698509,1.480545,17.99146,-12.15256,3,1
1549,53,0.911011,0.790755,0.977428,16.494294,-1.013662,6,1
1564,53,0.748785,1.003205,0.619295,16.494481,-18.367009,9,0
1522,53,0.389213,0.823403,1.736387,5.59369,1.167202,3,0
1522,53,0.264555,0.830542,0.684964,17.263121,-15.210375,5,1
1627,53,0.299423,0.556929,0.436986,16.60675,-11.126799,6,1
1527,53,0.343838,0.761194,0.698737,16.509295,-12.716705,9,1
1567,53,0.32087,0.431578,0.770047,18.115276,-19.633256,5,1
1537,53,0.31813,1.003205,0.374445,17.855881,16.933116,9,1
1607,53,0.546174,0.904153,0.626514,0.744168,0.647638,3,0
1569,53,0.286271,0.731843,0.543398,17.456888,-13.875177,9,1
1577,53,0.28796,0.621966,0.904653,16.956073,-15.757388,3,1
1622,53,0.43669,1.003205,0.509092,15.993742,-19.788487,6,1
1512,53,0.284413,0.739395,0.526754,15.148671,-11.662499,9,1
1586,53,0.370886,0.755008,0.693687,17.520768,-5.882345,9,1
1548,53,0.342237,0.691953,0.566695,15.858101,-10.169506,9,1
1507,53,0.851312,1.003205,1.736387,4.176452,1.952298,3,0
1586,53,0.313391,0.743645,0.682298,18.767764,-13.644142,6,1
1583,53,0.893693,0.8604,1.653997,3.007932,1.590079,3,0
1562,53,0.334199,0.725082,0.948197,15.080813,1.542083,5,0
1542,53,0.325589,0.658362,0.36003,17.026395,-8.429787,3,1
1579,53,0.705207,1.003205,1.727272,2.496769,0.909007,2,0
1565,53,0.334591,0.62573,0.641103,16.351078,-8.491112,6,1
1562,53,0.367069,0.762811,0.686933,19.402167,-1.852246,9,1
1527,53,0.358424,0.843378,0.767886,16.192492,-12.3958,6,1
1571,53,0.308056,0.790008,0.337743,15.517956,-0.76664,9,1
1530,53,0.340813,0.799951,0.509757,6.825361,-8.311792,3,0
1542,53,0.731603,1.003205,1.736387,1.474999,-0.386275,4,0
1610,53,0.641448,1.003205,0.468836,16.354604,1.331767,3,1
1516,53,0.331101,1.003205,0.939147,15.907173,-15.489602,3,1
1559,53,0.324552,0.682518,0.816452,14.650796,12.692481,6,1
1504,53,0.331786,1.003205,1.736387,15.920321,-15.682698,6,1
1535,53,0.38258,1.003205,0.377143,16.418554,0.742739,3,0
1520,53,0.371474,0.818826,0.788488,16.560279,-10.883197,6,1
1589,53,0.306184,0.612925,0.777583,18.730634,-12.21451,7,1
1558,53,0.926522,1.003205,0.91253,3.553416,2.061646,3,0
1557,53,0.412019,1.003205,0.339169,17.126573,-19.048107,6,1
1538,53,0.344581,0.788815,0.677646,19.232744,-17.510409,6,1
1580,53,0.328999,0.76641,0.763732,16.383938,3.788704,5,1
1511,53,0.309945,0.657954,0.60087,18.002092,-17.270445,9,1
1525,53,0.386101,0.528319,0.168343,16.194171,-10.138892,3,1
1540,53,1.104322,0.693234,0.583561,15.257374,-8.686508,9,1
1598,53,0.339845,0.609022,0.664811,4.24508,-3.227845,3,0
1600,53,0.310371,1.003205,0.728266,15.783805,15.974073,9,1
1600,53,0.34644,1.003205,0.803212,16.07413,-12.161129,3,0
1545,53,1.29425,0.804469,0.872846,15.668163,1.691442,3,0
1579,53,0.460611,0.691228,0.774818,19.751006,2.007512,9,1
1498,53,0.597744,0.824204,1.736387,4.241459,-0.340262,4,0
1571,53,0.890919,1.003205,0.991433,16.388154,1.496907,6,1
1523,53,0.327591,0.800628,1.498823,-0.05439,1.482779,3,0
1523,53,1.065935,1.003205,0.541393,17.320824,-0.038859,3,0
1541,53,0.364958,0.750292,0.521832,17.867527,1.471289,9,1
1551,53,0.336707,0.74483,0.665307,17.695363,1.187554,5,0
1555,53,0.299239,0.60949,0.575106,17.430366,-9.58584,9,1
1580,53,0.32916,0.743987,0.883504,18.663829,-13.035865,8,1
1556,53,0.301862,0.682499,0.69549,18.692957,0.365363,3,1
1592,53,0.799989,0.619876,0.718702,16.873912,1.042983,3,1
1564,53,0.309651,0.768382,0.510377,14.949202,-15.36232,3,1
1513,53,1.29425,0.671532,0.248225,3.361401,0.769363,6,1
1544,53,0.415404,1.003205,0.889405,16.283834,-5.94969,6,1
1584,53,0.821974,0.868051,0.515086,13.846833,-5.233728,9,1
1583,53,0.988369,0.826954,1.660269,18.447568,-8.613814,3,1
1581,53,0.371934,1.003205,0.778607,17.995331,-10.719842,9,1
1516,53,0.282716,0.828928,0.935984,14.494999,-20.590181,9,1
1544,53,0.590723,0.832788,0.724077,19.273878,-18.134156,5,1
1545,53,0.913564,0.78025,0.714742,17.008261,-7.087346,5,0
1518,53,0.782872,0.658161,0.531413,17.939758,-14.976897,3,1
1563,53,0.300784,0.676768,0.741317,16.685259,-10.781588,9,1
1517,53,0.355384,0.655399,0.225575,17.446581,-17.006706,6,1
1580,53,0.866268,0.81415,0.703984,14.075509,-9.626368,6,1
1543,53,0.971457,0.483208,0.841619,17.492005,-4.249379,2,1
1534,53,0.362622,0.616272,0.641809,16.567733,0.278932,3,1
1566,53,0.417843,0.740502,0.323571,18.08317,-10.216685,9,1
1591,53,0.361462,0.670336,0.494185,18.911027,-16.979168,6,1
1578,53,0.339157,0.685109,0.690062,16.750755,-10.209652,9,1
1533,53,0.362659,0.804958,0.731443,17.398021,-6.745446,3,1
1540,53,0.944397,1.003205,1.610008,1.876784,1.400883,3,0
1520,53,0.78067,1.003205,0.506371,17.11593,-1.4251,3,0
1598,53,0.328879,1.003205,0.723355,16.637237,4.33312,3,1
1583,53,0.340044,0.605211,0.534348,16.493432,0.293316,6,1
1596,53,0.267654,0.73553,0.79983,16.717301,-14.527054,7,1
1561,53,0.38771,0.820081,0.408584,17.002444,-0.745579,5,1
1552,53,0.362483,0.792873,0.777202,14.462061,-19.405381,6,1
1564,53,1.028523,0.550649,0.503361,15.956073,-4.73033,3,1
1605,53,0.286651,0.797288,0.708971,17.396665,7.101515,9,1
1532,53,0.318188,1.003205,0.994314,17.771094,-14.118739,3,0
1577,53,0.25948,1.003205,0.761219,18.559514,-12.781001,3,1
1530,53,0.262352,0.780973,0.570848,16.24924,-8.474338,6,1
1528,53,0.632994,1.003205,0.440232,17.362877,3.130954,9,1
1551,53,0.357999,0.616895,0.39044,18.060297,-20.590181,5,1
1555,53,0.416509,0.64232,0.664721,16.678974,-6.972804,9,1
1597,53,0.699046,0.700136,0.685388,15.23556,-16.914529,9,1
1527,53,0.781813,0.794887,0.539187,18.136665,-6.609838,9,1
1562,53,0.318913,1.003205,0.322947,19.500097,-10.571251,9,1
1560,53,0.343667,0.73468,0.311434,15.433735,-9.893537,9,1
1588,53,0.365549,0.862922,0.567552,13.843805,-10.108565,9,1
1583,53,1.009534,0.70388,0.616301,17.118097,-10.589621,6,1
1508,53,0.373681,1.003205,0.585232,17.004482,-15.515346,5,0
1518,53,0.851002,0.762906,0.770937,17.490491,-18.988063,6,1
1623,53,0.376507,0.668614,0.547677,15.938022,0.299638,2,1
1544,53,0.339973,0.634041,0.893247,15.535332,-8.50947,3,1
1498,53,0.373536,1.003205,0.85293,16.215463,0.221245,4,1
1500,53,1.166024,1.003205,0.647211,16.473324,3.404262,3,1
1549,53,0.728762,0.962251,0.825456,18.724396,7.225327,5,1
1568,53,0.3562,0.766767,0.571474,16.985519,-11.309772,3,1
1571,53,0.439659,0.661091,0.652749,16.27314,2.348416,6,1
1602,53,0.267554,1.003205,0.602832,19.439157,-9.301116,3,1
1563,53,0.384794,1.003205,0.851876,16.040862,1.686385,3,0
1559,53,0.372411,0.781486,0.343153,17.824144,2.37652,5,1
1507,53,1.096374,1.003205,0.893851,5.965768,-0.447908,3,0
1536,53,0.384012,0.722188,0.881741,15.437111,-14.111258,9,1
1543,53,0.568294,0.663551,0.40171,18.034858,13.610813,7,1
1557,53,0.380664,0.887207,0.815223,18.586006,2.553614,9,1
1579,53,0.33694,0.795564,0.566585,16.11036,1.543783,6,1
1552,53,0.32431,0.711277,0.673602,16.095362,-13.330838,3,1
1561,53,0.255568,0.801737,0.658673,16.563459,1.113982,3,1
1531,53,0.292425,0.713825,0.468448,15.142541,-20.590181,6,1
1566,53,0.363232,0.746424,0.603758,16.535307,0.763455,3,1
1539,53,0.315333,0.726969,0.725154,15.13815,-7.390655,7,1
1531,53,0.593957,0.499031,0.709053,17.812782,-0.420175,4,0
1589,53,0.397624,0.684802,0.513787,16.081652,-1.051184,5,1
1598,53,0.401799,0.48625,0.826029,16.879512,-5.290646,6,1
1548,53,1.209244,1.003205,0.749639,17.910947,2.38928,3,0
1586,53,0.756294,0.686052,0.957411,16.196556,1.403575,3,0
1526,53,0.706863,0.572011,0.773955,6.528778,0.897558,9,1
1498,53,1.058355,1.003205,0.936927,16.549176,0.187594,3,0
1498,53,0.308926,0.756826,0.588438,16.218916,-15.681088,3,1
1604,53,0.394886,0.600046,0.770242,17.052895,-12.367628,8,1
1539,53,0.423739,1.003205,1.736387,19.751006,1.933539,2,0
1539,53,0.361894,0.763008,0.012906,17.05057,-7.100015,9,1
1523,53,0.248012,0.763541,0.832219,18.412463,-6.301536,3,1
1580,53,0.896695,0.681416,0.613333,16.444346,-13.460027,8,1
1550,53,0.409704,0.655263,0.558688,17.88919,-20.590181,7,1
1572,53,1.278559,1.003205,1.616936,3.550596,2.709228,3,0
1498,53,0.929195,1.003205,0.76108,6.99655,0.249435,4,0
1541,53,0.307252,1.003205,0.749443,16.019179,-9.549425,9,1
1532,53,0.346766,0.814612,0.958,16.321799,3.263447,3,1
1616,53,0.332089,1.003205,0.492706,19.751006,-11.37776,9,1
1543,53,0.400182,0.61748,0.772472,18.198686,-13.324716,3,0
1562,53,1.018655,1.003205,0.811688,16.912712,-11.046637,3,1
1537,53,0.744141,0.775416,1.637828,3.980103,0.649742,3,0
1534,53,1.119964,0.797072,0.638756,16.347827,-0.195192,8,1
1564,53,0.612744,0.751706,1.513149,10.342529,2.47769,3,0
1518,53,0.3469,0.619217,0.680432,18.025569,-20.590181,8,1
1548,53,0.659482,1.003205,0.834968,14.701453,2.291687,3,1
1605,53,0.97157,1.003205,1.736387,5.618735,1.49591,3,0
1516,53,0.364711,0.573674,0.949167,18.403023,-15.602935,3,1
1613,53,0.774307,1.003205,0.659681,18.107232,-6.329469,3,0
1550,53,0.730803,0.666294,0.551295,15.638239,1.152922,5,1
1573,53,0.675771,1.003205,1.736387,18.545905,-8.71196,3,0
1601,53,0.274924,0.782089,0.689942,18.48758,-18.032785,6,1
1498,53,1.158899,1.003205,0.945242,7.071333,-0.712618,3,0
1567,53,0.332385,0.648711,0.712173,16.546748,1.553836,3,0
1573,53,0.330772,0.878038,0.899989,17.903311,-7.638713,5,1
1533,53,0.407359,0.80562,0.58455,17.036461,-9.962553,3,1
1503,53,0.247146,0.546759,0.748335,19.751006,20.679951,6,1
1565,53,0.31949,0.825565,0.673304,16.539823,-5.51787,3,1
1573,53,0.411233,0.717773,0.778704,16.37546,-18.717383,6,1
1578,53,0.295282,0.861596,0.771165,17.566628,-3.682978,9,1
1585,53,0.434719,0.589134,0.698955,19.639941,-19.914444,5,1
1549,53,0.362059,0.454373,0.526783,17.054844,-5.246453,9,1
1585,53,0.312921,1.003205,0.579043,17.286176,10.61795,8,1
1615,53,0.30711,0.600097,0.294808,15.015573,-14.170457,2,0
1597,53,0.303946,0.864593,0.760448,16.668451,1.95107,2,1
1529,53,0.809469,0.767046,0.641272,14.32675,-5.142381,3,1
1577,53,0.342536,0.855175,0.749748,17.961552,2.261589,3,0
1526,53,0.401944,1.003205,1.736387,7.250107,1.471415,4,0
1544,53,0.81827,0.51962,0.950874,19.751006,1.976758,3,1
1555,53,0.297367,0.678279,0.684117,19.213822,-15.186749,6,1
1505,53,1.135459,1.003205,1.564627,16.034262,2.090572,3,0
1613,53,0.626523,1.003205,0.644762,15.988829,-17.482553,8,1
1507,53,0.323548,0.490415,0.601098,16.429058,-0.050086,5,1
1559,53,0.585197,0.600318,0.465081,18.849717,-10.95484,3,1
1519,53,0.427079,1.003205,1.736387,4.596228,1.682351,3,0
1537,53,0.38411,0.738653,0.664558,17.42147,3.126833,3,0
1611,53,0.351901,0.763424,0.432287,18.551196,-16.973563,6,1
1511,53,0.410532,0.831025,1.020752,16.946465,1.494564,3,0
1552,53,0.844036,0.757396,0.755278,18.28735,-18.136164,8,1
1563,53,0.386584,0.596556,0.693245,15.412215,9.295494,8,1
1637,53,0.712738,0.87055,0.50038,14.511191,-10.824642,9,1
1585,53,0.3744,1.003205,0.347461,17.779823,12.845968,8,1
1583,53,0.320275,0.665296,0.819971,18.01636,21.864083,4,1
1546,53,0.647161,1.003205,0.544361,15.936543,-15.090007,5,1
1582,53,0.400208,0.497541,0.49151,17.393375,-20.590181,3,1
1541,53,0.38029,1.003205,0.952922,16.33481,1.987448,7,0
1535,53,0.553795,0.688103,0.403206,16.538147,-18.341696,6,1
1531,53,0.363772,1.003205,0.838387,18.9219,-11.294743,5,1
1602,53,0.355908,0.533985,0.103406,18.976204,-16.289231,9,1
1552,53,0.374525,0.726382,0.458178,15.821701,-19.707183,8,1
1503,53,0.298445,0.757384,0.582877,16.683719,-6.864834,6,1
1566,53,0.271559,1.003205,0.752068,17.905616,23.521167,6,1
1531,53,0.73949,0.800849,0.394729,18.204376,-13.899569,3,1
1531,53,0.390676,1.003205,0.540355,15.681943,-13.487881,3,0
1534,53,1.008187,0.802414,0.778325,4.127253,2.727406,3,0
1514,53,0.368576,0.645323,0.424491,19.751006,-11.56478,9,1
1591,53,0.701138,0.570079,0.44053,17.267439,-13.706755,3,1
1632,53,0.369988,0.688916,0.314053,18.380563,-16.066761,9,1
1573,53,0.877172,1.003205,0.685238,17.454453,-9.119487,5,1
1539,53,0.387854,1.003205,0.932847,16.78723,-12.432606,3,1
1542,53,0.360779,0.763375,0.440635,16.152614,5.457607,3,1
